Film Title,Film Year,Film Length,Genre 1,Genre 2,Genre 3,Genre 4,Language 1,Language 2,Language 3,Language 4,Country 1,Country 2,Country 3,Country 4,Total Ratings,Number of Fans,Average Ratings,0.5 Rating,1.0 Rating,1.5 Rating,2.0 Rating,2.5 Rating,3.0 Rating,3.5 Rating,4.0 Rating,4.5 Rating,5.0 Rating,Review Text,Number of Paragraphs,Number of Likes,Comments,Followers,Following,Date
Peterloo,2018,154,history,drama, , ,English, , , ,UK, , , ,3846,4 fans,3.32,23,64,65,295,370,880,856,883,269,141," Mike Leigh Ranked2018 Ranked Mike Leigh’s latest, the first of his after the Academy Award-nominated Mr. Turner is an absolute scorcher. For some, it may appear as a clear assurance that Leigh has gone on some sort of historical route (spoiler, he has probably not!) and many will feel fatigued by what is essentially a 2,5-hour montage of lengthy, political speeches from people you might not even remember by the end of the film. It’s true that Peterloo may be one of Leigh’s least accessible films. He doesn’t single out any clear leads and instead creates a dense cast of many smaller characters who each get their time and space to do their thing. There aren’t any relatable characters in that sense as there’s hardly any time to relate to any specific character. In the case of Peterloo, Leigh doesn’t want to try and make you sympathize with any individuals but instead make you aware of the mistreatment of a larger group of people, indeed, a large part of society. Thematically Leigh hasn’t changed a bit, however. But where his most beloved films showed his feelings for the working class’ through his usual dramatic sensibilities, Peterloo is deliberately made to feel dry and dour. This doesn’t take away Leigh’s knack for character as any and every person on screen looks and talks as if they were transported straight from the 19th century. While they may not undergo the character-development we’re used to seeing in his films, together they do form an important portrait of a part of society that he’s all too familiar with. For the things that keep us up today aren’t very different from what they were back then. Leigh’s humble epic makes a not so subtle comparison to our modern times. The imbalance between the high lords of politics and the common man is shown vividly and a lot of time is spent showing the ways in which both sides prepare for battle. And yes, that battle is made up almost entirely of words. Orations, speeches, rousing the public with your voice! When, at the very end, the infamous massacre does take place, it is shown to be an act of pure cowardice, as those in control are too scared to let their place of power be taken in a righteous way. The Peterloo Massacre is only one of many instances in history showing a class struggle get completely out of hand, merely because people are too scared to share power and control with others. It won’t take long before films like this will be made on “les gilet jaunes”. The fact alone that Leigh felt the need to make this film now, shows that we have still a long way to go. While his film may not have the expected (or necessary) sense of drama to really shake up its viewing audience - even the massacre feels somewhat shallow despite some gruesome shots throughout -, it does tell its story in a rightful manner and in the end that may be the best we could want from a film like this. Nowhere near Leigh’s best but in any case a solid drama, deserving of deeper analysis and appreciation in times to come. Hopefully, the wait for such analyses won’t take too long, as we’ve all waited long enough already.",4,15,0,962,"2,477","07 Mar, 2019"
Peterloo,2018,154,history,drama, , ,English, , , ,UK, , , ,3846,4 fans,3.32,23,64,65,295,370,880,856,883,269,141," I've seen a few Mike Leigh films, and they tend to be fairly focused. This is different, a sprawling historical epic with lots of stands and characters, far bigger in scope and budget then we've seen before.  I have the greatest respect for Leigh, but Peterloo isn't my favourite. It has the feel of a work who's content is so important to the film-maker that treating it with respect is more important than making the movie cinematic or entertaining. Or concise. Educational though: very convincing and interesting. And it's a (sadly rare) treat to see working class themes and people involved in a major modern film. This screening was one of the opening films of the Leeds International Film Festival, and was followed by an excellent q&a with the director. He was twinkly, thoughtful, insightful, engaged with the audience and the questions, it was an honour to be in attendance.",3,5,0,91,126,"01 Nov, 2018"
Peterloo,2018,154,history,drama, , ,English, , , ,UK, , , ,3846,4 fans,3.32,23,64,65,295,370,880,856,883,269,141," Venezia #4 Mike Leigh can not be questioned with technic nor his mastery. Peterloo was anticipated to be a slow pace with a lot of reforming dialogue. Probably his largest scale film. As important of a film Peterloo may be it could of been shorter and still have an impact <potentially even grater>. No character is at the fore front, the message of the people is what matters most.",2,7,0,220,702,"31 Aug, 2018"
Peterloo,2018,154,history,drama, , ,English, , , ,UK, , , ,3846,4 fans,3.32,23,64,65,295,370,880,856,883,269,141," Extraordinary in many respects, vividly realizing a piece of history with the level of detail only Mike Leigh can muster— the faces, the songs, the gatherings, and finally the massacre are rendered with the scrupulousness of other Leigh period films like Topsy Turvy and Vera Drake, which happen to be two of my favorites of his. And yet, the film’s politics, while bracing and righteous, have a flattening effect on character that’s cartoonish both when evoking the lambs, like a poor soldier who survives Waterloo only to be cut down at Peterloo, and the elitist monsters who lead them to the slaughter. A three-dimensional backdrop with two-dimensional characters.",1,42,2,283,"16,646","20 Jan, 2020"
Peterloo,2018,154,history,drama, , ,English, , , ,UK, , , ,3846,4 fans,3.32,23,64,65,295,370,880,856,883,269,141, We were always angry. Innit!,1,4,3,102,242,"02 Jan, 2020"
Peterloo,2018,154,history,drama, , ,English, , , ,UK, , , ,3846,4 fans,3.32,23,64,65,295,370,880,856,883,269,141, My claustrophobia feels valid. P.S. 66.media.tumblr.com/ed520e0d92a31791acc71ce8de452145/tumblr_ot5sjmB6dx1w6rpb1o4_250.gif,2,10,0,200,"1,700","21 Apr, 2019"
Peterloo,2018,154,history,drama, , ,English, , , ,UK, , , ,3846,4 fans,3.32,23,64,65,295,370,880,856,883,269,141," Still the dankest historical film of our time. And although it pains me to say it again, very relevant to our times. Gross... BUT If you're the sort of unprincipled pond scum that watches Hamilton on Disney MINUS (new joke 4 ur Dad) and believes they've learnt anything whilst listening to Lee Scoresby info-rap about long dead slave traders then I've got news for you, traitor! You've merely been entertained. How quaint, how trivial to ""enjoy a song"" when you could be experiencing a pitch-perfect simulation of the power of oration in 1800s Manchester as the workers unite to smash the system that oppresses them. Only to be sliced apart by the gutless Yeoman whomst've'st are commanded by the true pond scum, the magistrates and his royal grotesqueness the Prince Regent! Music heads can relax as there are songs in this historical epic as well. Tap your feet to this and weep. Those that call this film ""dry"" or ""boring"" are trying to divert your attention from actually affecting media and, most likely, trying to keep you quiet and glued to your loom, fingers bloodied and crushed. Take another look at that negative letterboxd review. Was it perchance penned by a landlord? A mill owner? Lin-manual Miranda? This film is of a distinct quality where it might seem same-y but is in fact just consistently brilliant. I enjoy every historical second of it. This time round it flew by and has confirmed itself as film of the year, any year, every year. It's Peterloo.",6,5,1,50,66,"05 Jul, 2020"
Peterloo,2018,154,history,drama, , ,English, , , ,UK, , , ,3846,4 fans,3.32,23,64,65,295,370,880,856,883,269,141," Tiff #14 No story, no characters, and the same speech repeated for 2 hours until a laughable climax. Enjoy Peterloo.",3,11,0,75,80,"15 Sep, 2018"
Peterloo,2018,154,history,drama, , ,English, , , ,UK, , , ,3846,4 fans,3.32,23,64,65,295,370,880,856,883,269,141," A Mike Leigh costume drama with Dick Pope cinematography inspired by period-appropriate painting techniques, on themes of the urgency of working class organising in preparation for the inevitable violent conflict with capital, with everybody talking in the florid rhetorical style of Regency England - I am basically the vat-grown ideal viewer for this kind of thing, and I still found it was too long and slow. Or really, neither of those things per se, but the first act is a slightly confounding swirl of random character moments that don't, in the end, actually end up contributing to the film's portrayal of collectivism vs. bureaucratic greed, and I was very glad when the film finally started to adopt a structure around an hour through. As the politicking and organising start to grow towards their inevitable conflict, the film becomes nauseatingly intense; Leigh, as it turns out, is a pretty great thriller director when he has reason to be. I would have liked that reason to have arrived 30 minutes faster, is all.",1,5,0,69,752,"05 Apr, 2019"
Peterloo,2018,154,history,drama, , ,English, , , ,UK, , , ,3846,4 fans,3.32,23,64,65,295,370,880,856,883,269,141," Extraordinary in many respects, vividly realizing a piece of history with the level of detail only Mike Leigh can muster— the faces, the songs, the gatherings, and finally the massacre are rendered with the scrupulousness of other Leigh period films like Topsy Turvy and Vera Drake, which happen to be two of my favorites of his. And yet, the film’s politics, while bracing and righteous, have a flattening effect on character that’s cartoonish both when evoking the lambs, like a poor soldier who survives Waterloo only to be cut down at Peterloo, and the elitist monsters who lead them to the slaughter. A three-dimensional backdrop with two-dimensional characters.",1,42,2,283,"16,646","20 Jan, 2020"
Peterloo,2018,154,history,drama, , ,English, , , ,UK, , , ,3846,4 fans,3.32,23,64,65,295,370,880,856,883,269,141," opens with the brutal end of the battle of waterloo and the duke of wellington receiving a cash reward from parliament for the victory while a young solider who actually fought stumbles his way home alone welcomed by trauma and poverty. what follows is a deeply unfashionable film about the potential of rhetoric to mobilize class resentments into real political organizing, its inherent threat to current modes of power and what that power is willing to do to dissuade you from realizing it. knew exactly what was coming and was still shocked and enraged by some of those images and that leigh, who flexes quite a bit in the oratory scenes throughout, robs that finale of any of the typical, rousing speechifying you'd expect and instead depicts the state violence as a sudden and vicious drowning. a disheartening watch. kinda loved it.",1,107,0,470,"19,280","04 Jul, 2019"
Peterloo,2018,154,history,drama, , ,English, , , ,UK, , , ,3846,4 fans,3.32,23,64,65,295,370,880,856,883,269,141, Mike Leigh should direct an episode of The Witcher,1,4,2,98,130,"23 Jul, 2020"
Peterloo,2018,154,history,drama, , ,English, , , ,UK, , , ,3846,4 fans,3.32,23,64,65,295,370,880,856,883,269,141," ""I went to NYFF a few years ago and saw a film there where the director came on the stage and announced, like it's fantastic, 'We shot on film and we're going to project on film.' And everybody in the audience clapped. But when it came on it was, like, fucking awful. It was so scratchy, jumpy in the gate. It didn't really work. I hated film projection. Hated it. I don't know many DPs who liked film projection. All that stuff about 'authenticity' and 'the shutter' can all crap off for me. The truth of that matter is, you never knew how it was going to be. Even if you'd done the test it might be scratched now. Such a lottery. A lottery. And you go into where cinemas were showing a film: one cinema looked bright, the other scratched, this, that. Horrible. Horrible, all of it."" And more in my interview with cinematographer Dick Pope.",2,10,0,116,"1,033","14 Nov, 2018"
Peterloo,2018,154,history,drama, , ,English, , , ,UK, , , ,3846,4 fans,3.32,23,64,65,295,370,880,856,883,269,141," This is a bit of a cinematic experience. It's a longer movie, but it never drags thanks to a sense of historical atmosphere. This is a period in European history that I don't know very much about at all and oddly I feel like the new Robin Hood movie tried to capture the sentiment of it through crazy action, but this really places the viewer dead in the middle of it. Mike Leigh is a director that captures tone and visuals very well while moving at a slower pace. He isn't exactly a household name here in the US, but his movies are definitely worth checking out.",1,11,3,755,879,"12 Jul, 2019"
Peterloo,2018,154,history,drama, , ,English, , , ,UK, , , ,3846,4 fans,3.32,23,64,65,295,370,880,856,883,269,141," Peterloo’s only drawback is also its strongest asset. On a macro scale, the film takes an initial stumble, because of its unfortunately heavy reliance on a more verbal storytelling, rather than a visual one. Its language, although powerful at times, isn’t poetic or built by imagery, but by bread-and-butter issues. There are a vast assortment of speeches, protests, and public gatherings in Peterloo, and none of them really differ in content or makeup. It’s a painstaking approach, but like all masters, Leigh proves there’s a method to the madness. By recounting history from the inside out, he was able to turn his film’s acquired taste into something more universal. Through a basic presentation of real world struggles, Leigh manages to not only connect audience members to the source material, but comment on reoccurring issues that plague our culture’s current status.",1,15,1,105,346,"08 Sep, 2019"
